HEADING,PITCH,ROLL,TEMP,DEPTH,Ax,Ay,Az,Vh,NetV,NetA
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.015961848,0.015912922,-41.348114,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.015961848,0.015912922,-41.352745,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.015961848,0.015877606,-41.357376,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.362007,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.36664,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.37127,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.3759,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.015961848,0.015912922,-41.38053,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.385162,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-41.38984,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-41.394516,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-41.399193,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-41.40387,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.408546,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.413223,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.4179,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.422577,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0037453389,-0.031707212,-0.017961882,0.015963826,-41.427303,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.032707214,-0.017961882,0.016411114,-41.43203,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.017961882,0.015912922,-41.436756,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.441433,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.017961882,0.015912922,-41.44616,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.016961835,0.015912922,-41.450836,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.017961882,0.015912922,-41.455563,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.017961882,0.015912922,-41.46029,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.017961882,0.015912922,-41.465015,9.999275E-4
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.01896187,0.015912922,-41.469788,9.999275E-4
85.1,0.0,0.8999939,0,0.0,0.0010000169,-0.031707212,-0.020707205,0.015861489,-41.474644,9.999275E-4
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.019707218,0.015386137,-41.479454,9.999275E-4
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.031707212,-0.019707218,0.015885115,-41.484264,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.031707212,-0.019707218,0.015885115,-41.489075,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.031707212,-0.020707205,0.015885115,-41.49393,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.031707212,-0.020707205,0.015885115,-41.498787,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.020707205,0.015426705,-41.503643,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.020707205,0.015426705,-41.5085,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.019707218,0.015426705,-41.51331,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.019707218,0.015426705,-41.51812,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.52288,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.019707218,0.015386137,-41.52769,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.5325,9.999275E-4
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.537262,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.54194,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.546616,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.551292,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.55597,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.560646,0.0
85.1,0.0,0.80000305,0,0.0,0.003000021,-0.026962237,-0.016962195,0.013564313,-41.565323,0.0
85.1,0.0,0.80000305,0,0.0,0.003000021,-0.026962237,-0.016962195,0.013564313,-41.57,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.574677,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.016962195,0.0135181565,-41.579353,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.017962242,0.0135181565,-41.58408,0.0
85.0,0.0,0.80000305,0,0.0,0.003000021,-0.02796224,-0.017962242,0.014061357,-41.588806,0.0
85.0,0.0,0.80000305,0,0.0,0.003000021,-0.02796224,-0.017962242,0.014061357,-41.593533,0.0
85.0,0.0,0.80000305,0,0.0,0.002000004,-0.02796224,-0.017962242,0.014016837,-41.59826,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.02796224,-0.016962195,0.014016837,-41.602936,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.02796224,-0.016962195,0.014016837,-41.607613,0.0
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.02796224,-0.015962208,0.014016837,-41.612244,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.028962234,-0.015962208,0.014489747,-41.616875,0.0
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.02796224,-0.015962208,0.013990058,-41.621506,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.028962234,-0.014962221,0.014489747,-41.626087,-0.0020000339
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-41.63067,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-41.63525,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-41.63983,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-41.644413,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-41.648994,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-41.65366,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-41.658325,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-41.66299,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.017707044,0.017248295,-41.667706,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.017707044,0.017230235,-41.67242,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.017707044,0.017248295,-41.677135,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.017707044,0.017248295,-41.68185,0.0
85.2,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.017707044,0.016782435,-41.686565,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-41.691326,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-41.696087,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-41.700848,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.03445241,-0.018707031,0.017280808,-41.70561,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.71037,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.017707044,0.016782435,-41.715084,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.017707044,0.016782435,-41.7198,-0.0010000467
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.03445241,-0.017707044,0.017280808,-41.724514,-0.0010000467
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.017707044,0.016782435,-41.72923,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.73399,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.73875,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.74351,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.748272,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.018707031,0.016782435,-41.753033,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.019707078,0.01628416,-41.757843,9.999275E-4
84.9,0.0,1.0,0,0.0,0.0010000169,-0.032452404,-0.021452414,0.016233904,-41.762733,9.999275E-4
84.9,0.0,1.0,0,0.0,0.0010000169,-0.032452404,-0.021452414,0.016233904,-41.767624,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.0010000169,-0.029707216,-0.019707218,0.0148620205,-41.772434,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.0010000169,-0.03070721,-0.019707218,0.015361745,-41.777245,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.0010000169,-0.03070721,-0.019707218,0.015361745,-41.782055,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.786865,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.791676,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.796486,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.801296,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.806107,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.810917,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.019707218,0.014887231,-41.815727,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.019707218,0.015386137,-41.820538,9.999275E-4
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.019707218,0.015386137,-41.825348,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.83011,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.83487,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.83963,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.84439,0.0
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-41.84915,0.0
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.029707216,-0.018707171,0.014929156,-41.853912,0.0
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.029707216,-0.018707171,0.014929156,-41.858673,0.0
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.029707216,-0.018707171,0.014929156,-41.863434,-0.0010000467
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.028707214,-0.017707184,0.014431773,-41.86815,-0.0010000467
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.028707214,-0.017707184,0.014431773,-41.872864,-0.0010000467
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.017707184,0.014388399,-41.87758,-0.0010000467
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.028707214,-0.017707184,0.014431773,-41.882294,-0.0020000339
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.017707184,0.014887231,-41.88701,-0.0010000467
84.9,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-41.891674,-0.0020000339
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.029707216,-0.016707197,0.014929156,-41.89634,-0.0020000339
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.029707216,-0.01570721,0.014929156,-41.90096,-0.003000021
84.9,0.0,0.8999939,0,0.0,0.003000021,-0.028707214,-0.016707197,0.014431773,-41.905624,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.025962235,-0.014962221,0.0130195785,-41.910206,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.003000021,-0.025962235,-0.014962221,0.013067496,-41.914787,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.003000021,-0.025962235,-0.014962221,0.013067496,-41.91937,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.014962221,0.0135181565,-41.92395,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.014962221,0.0135181565,-41.92853,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.014962221,0.0135181565,-41.933113,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.014962221,0.0135181565,-41.937695,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.026962237,-0.014962221,0.0135181565,-41.942276,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.002000004,-0.02796224,-0.014962221,0.014016837,-41.946857,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.02796224,-0.014962221,0.013990058,-41.95144,-0.0010000467
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.02796224,-0.014962221,0.013990058,-41.95602,-0.0020000339
85.1,0.0,0.80000305,0,0.0,0.0010000169,-0.02796224,-0.014962221,0.013990058,-41.9606,-0.0020000339
85.1,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.012216899,0.0140483435,-41.965054,-0.0020000339
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.014961862,0.0149169,-41.969635,-0.0020000339
85.1,-0.10000038,0.8999939,0,0.0,0.0037453389,-0.029707216,-0.014961862,0.014971191,-41.974216,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.978848,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-41.98343,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.98806,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.99269,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-41.997322,-0.0010000467
85.1,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.015961848,0.015912922,-42.001953,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.015961848,0.015877606,-42.006584,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.015961848,0.015877606,-42.011215,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.015846,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.020477,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.02511,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.02974,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-42.03432,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.015961848,0.015358128,-42.03895,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.043583,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.048214,0.0
85.2,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.015961848,0.015358128,-42.052845,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.015961848,0.015877606,-42.057476,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.015961848,0.015877606,-42.062107,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.015961848,0.015378386,-42.06674,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-42.07132,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.017707044,0.016748954,-42.076035,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.017707044,0.016748954,-42.08075,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.032452404,-0.016707057,0.016249653,-42.085415,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.032452404,-0.016707057,0.016249653,-42.09008,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.016707057,0.01628416,-42.094746,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.017707044,0.01628416,-42.09946,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.017707044,0.01628416,-42.104176,-0.0010000467
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.017707044,0.01628416,-42.10889,-0.0010000467
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.018707031,0.01628416,-42.11365,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.018707031,0.01628416,-42.118412,0.0
85.1,-0.10000038,1.0,0,0.0,0.0037453389,-0.03145241,-0.018707031,0.015837312,-42.123173,0.0
85.1,-0.10000038,0.8999939,0,0.0,0.0037453389,-0.029707216,-0.016961835,0.014971191,-42.12785,0.0
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.018707171,0.014887231,-42.13261,0.0
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.018707171,0.014388399,-42.13737,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.018707171,0.014388399,-42.14213,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.018707171,0.014388399,-42.146893,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.018707171,0.014388399,-42.151653,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.018707171,0.014388399,-42.156414,0.0
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.017707184,0.014388399,-42.16113,-0.0010000467
85.0,0.0,0.8999939,0,0.0,0.003000021,-0.028707214,-0.017707184,0.014431773,-42.165844,-0.0010000467
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.028707214,-0.016707197,0.014388399,-42.17051,-0.0020000339
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.175175,-0.0020000339
85.0,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.17984,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.01570721,0.014887231,-42.18446,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.01570721,0.015386137,-42.18908,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.01570721,0.015426705,-42.1937,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.003000021,-0.03070721,-0.01570721,0.015426705,-42.19832,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.01570721,0.015386137,-42.202938,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.014707163,0.015386137,-42.207508,-0.0040000677
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.01570721,0.015386137,-42.212128,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.01570721,0.015386137,-42.216747,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.03070721,-0.01570721,0.015386137,-42.221367,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.01570721,0.014887231,-42.225986,-0.003000021
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.23065,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.235317,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.01570721,0.014887231,-42.239937,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.0010000169,-0.029707216,-0.016707197,0.0148620205,-42.244602,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.249268,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.0010000169,-0.029707216,-0.016707197,0.0148620205,-42.253933,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.016707197,0.014887231,-42.2586,-0.0020000339
85.1,0.0,0.8999939,0,0.0,0.002000004,-0.029707216,-0.01570721,0.014887231,-42.263218,-0.0020000339
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.013961875,0.015414844,-42.267754,-0.003000021
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.013961875,0.015414844,-42.27229,-0.0020000339
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.014961862,0.015912922,-42.27687,-0.0020000339
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.031707212,-0.014961862,0.015912922,-42.281452,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-42.286034,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-42.290615,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.014961862,0.015877606,-42.295197,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.01570707,0.016748954,-42.299816,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.01570707,0.016748954,-42.304436,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.01570707,0.016748954,-42.309055,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.016707057,0.016748954,-42.31372,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.016707057,0.016748954,-42.318386,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.01570707,0.016748954,-42.323006,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.01570707,0.016748954,-42.327625,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.016707057,0.016748954,-42.33229,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.01570707,0.017248295,-42.33691,-0.0020000339
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.341576,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.34624,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.350906,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.35557,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.017707044,0.017248295,-42.360287,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.364952,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.016707057,0.017248295,-42.369617,-0.0010000467
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.017707044,0.017248295,-42.374332,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-42.379093,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-42.383854,0.0
85.2,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-42.388615,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.001745335,-0.03445241,-0.018707031,0.017248295,-42.393375,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.018707031,0.016748954,-42.398136,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.018707031,0.016748954,-42.402897,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.033452407,-0.019707078,0.016782435,-42.407707,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.001745335,-0.033452407,-0.019707078,0.016748954,-42.412518,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.019707078,0.01628416,-42.417328,0.0019999743
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.019707078,0.01628416,-42.42214,9.999275E-4
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.018707031,0.01628416,-42.4269,0.0
85.1,-0.10000038,1.0,0,0.0,0.0027453518,-0.032452404,-0.018707031,0.01628416,-42.43166,0.0
